city,country,state,state_abbrev
Kingsport,United States,Tennessee,TN
Kingsport,United States,Tennessee,TN
Kingsport,United States,Tennessee,TN
Kingsport,United States,Tennessee,TN
Knoxville,United States,Tennessee,TN
Knoxville,United States,Tennessee,TN
Knoxville,United States,Tennessee,TN
Knoxville,United States,Tennessee,TN
Knoxville,United States,Tennessee,TN
Knoxville,United States,Tennessee,TN
Knoxville,United States,Tennessee,TN
LaFollette,United States,Tennessee,TN
Lancaster,United States,Tennessee,TN
Lavergne,United States,Tennessee,TN
Lebanon,United States,Tennessee,TN
Lebanon,United States,Tennessee,TN
Lewisburg,United States,Tennessee,TN
Livingston,United States,Tennessee,TN
Manchester,United States,Tennessee,TN
Manchester,United States,Tennessee,TN
Martin,United States,Tennessee,TN
Maryville,United States,Tennessee,TN
Maryville,United States,Tennessee,TN
Maryville,United States,Tennessee,TN
Mason,United States,Tennessee,TN
McKenzie,United States,Tennessee,TN
McMinnville,United States,Tennessee,TN
Medina,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Memphis,United States,Tennessee,TN
Milligan,United States,Tennessee,TN
Millington,United States,Tennessee,TN
Millington,United States,Tennessee,TN
Mount Juliet,United States,Tennessee,TN
Monteagle,United States,Tennessee,TN
Morristown,United States,Tennessee,TN
Murfreesboro,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Nashville,United States,Tennessee,TN
Neva,United States,Tennessee,TN
Newport,United States,Tennessee,TN
North Chattanooga,United States,Tennessee,TN
Oak Ridge,United States,Tennessee,TN
Oak Ridge,United States,Tennessee,TN
Oak Ridge,United States,Tennessee,TN
Oliver Springs,United States,Tennessee,TN
Oliver Springs,United States,Tennessee,TN
Ooltewah,United States,Tennessee,TN
Paris,United States,Tennessee,TN
Pigeon Forge,United States,Tennessee,TN
Pikeville,United States,Tennessee,TN
Powell,United States,Tennessee,TN
Purdy,United States,Tennessee,TN
Purdy,United States,Tennessee,TN
Roane,United States,Tennessee,TN
Rockwood,United States,Tennessee,TN
Rugby,United States,Tennessee,TN
Rugby,United States,Tennessee,TN
Rugby,United States,Tennessee,TN
Rugby,United States,Tennessee,TN
Rugby,United States,Tennessee,TN
Russellville,United States,Tennessee,TN
Sale Creek,United States,Tennessee,TN
Scarce Creek,United States,Tennessee,TN
Scott County,United States,Tennessee,TN
Sequatchie County,United States,Tennessee,TN
Sevierville,United States,Tennessee,TN
Sevierville,United States,Tennessee,TN
Sewanee,United States,Tennessee,TN
Sewanee,United States,Tennessee,TN
Sewanee,United States,Tennessee,TN
Sewanee,United States,Tennessee,TN
Shelby County,United States,Tennessee,TN
Shelbyville,United States,Tennessee,TN
Shiloh,United States,Tennessee,TN
Shiloh,United States,Tennessee,TN
Shiloh National Military Park,United States,Tennessee,TN
Signal Mountain,United States,Tennessee,TN
Signal Mountain,United States,Tennessee,TN
Smith County,United States,Tennessee,TN
Smyrna,United States,Tennessee,TN
South Pittsburgh,United States,Tennessee,TN
Sumner county,United States,Tennessee,TN
Sunbright,United States,Tennessee,TN
Sumner,United States,Tennessee,TN
Surgoinsville,United States,Tennessee,TN
Sweetwater,United States,Tennessee,TN
Tiptonville,United States,Tennessee,TN
Triune,United States,Tennessee,TN
Tullahoma,United States,Tennessee,TN
Tullahoma,United States,Tennessee,TN
Unicoi County,United States,Tennessee,TN
Union County,United States,Tennessee,TN
Union County,United States,Tennessee,TN
Wartburg,United States,Tennessee,TN
Wartrace,United States,Tennessee,TN
Washburn,United States,Tennessee,TN
Washington,United States,Tennessee,TN
Washington,United States,Tennessee,TN
Whitwell,United States,Tennessee,TN
Alachua,United States,Florida,FL
Amelia Island,United States,Florida,FL
Anna Maria Island,United States,Florida,FL
Apalachicola,United States,Florida,FL
Apopka,United States,Florida,FL
Apopka,United States,Florida,FL
Arcadia,United States,Florida,FL
Astor,United States,Florida,FL
Auburndale,United States,Florida,FL
Auburndale,United States,Florida,FL
Babson Park,United States,Florida,FL
Bartow,United States,Florida,FL
Bagdad,United States,Florida,FL
Bellaire,United States,Florida,FL
Black Creek,United States,Florida,FL
Blackrock,United States,Florida,FL
Boca Raton,United States,Florida,FL
Boca Raton,United States,Florida,FL
Boca Raton,United States,Florida,FL
Bowling Green,United States,Florida,FL
Boynton Beach,United States,Florida,FL
Bradenton,United States,Florida,FL
Brandon,United States,Florida,FL
Brevard County,United States,Florida,FL
Brooksville,United States,Florida,FL
Brooksville,United States,Florida,FL
Brooksville,United States,Florida,FL
Brooksville,United States,Florida,FL
Brooksville,United States,Florida,FL
Brooksville,United States,Florida,FL
Brooksville,United States,Florida,FL
Brooksville,United States,Florida,FL
Captiva Island,United States,Florida,FL
Carol City,United States,Florida,FL
Cassadaga,United States,Florida,FL
Cassadaga,United States,Florida,FL
Cedar Key,United States,Florida,FL
Chief land,United States,Florida,FL
Chumuckla,United States,Florida,FL
,United States,Florida,FL
Clearwater,United States,Florida,FL
Clearwater,United States,Florida,FL
Coral Gables,United States,Florida,FL
Coral Gables,United States,Florida,FL
Coral Gables,United States,Florida,FL
Coral Springs,United States,Florida,FL
Coral Springs,United States,Florida,FL
Coral Springs,United States,Florida,FL
Crestview,United States,Florida,FL
Crestview,United States,Florida,FL
Crystal Beach,United States,Florida,FL
Davie,United States,Florida,FL
Davie,United States,Florida,FL
Daytona,United States,Florida,FL
Daytona / Orlando,United States,Florida,FL
Daytona Beach,United States,Florida,FL
Daytona Beach,United States,Florida,FL
DeFuniak Springs,United States,Florida,FL
DeFuniak Springs,United States,Florida,FL
Deltona,United States,Florida,FL
Dunnellon,United States,Florida,FL
East Milton,United States,Florida,FL
Eustis,United States,Florida,FL
Eustis,United States,Florida,FL
Everglades City,United States,Florida,FL
Fernandina,United States,Florida,FL
Fernandina,United States,Florida,FL
Fernandina Beach,United States,Florida,FL
Floral City,United States,Florida,FL
Fort Myers,United States,Florida,FL
Fort Pierce,United States,Florida,FL
Fort Pierce,United States,Florida,FL
Fort Pierce,United States,Florida,FL
Fort Pierce,United States,Florida,FL
Fort Walton Beach,United States,Florida,FL
FortLauderdale,United States,Florida,FL
Fort Lauderdale,United States,Florida,FL
Fort Meade,United States,Florida,FL
Fort Pierce,United States,Florida,FL
Fort Pierce,United States,Florida,FL
Fort Pierce,United States,Florida,FL
Flagler,United States,Florida,FL
Gainesville,United States,Florida,FL
Gainesville,United States,Florida,FL
Gainesville,United States,Florida,FL
Gainesville,United States,Florida,FL
Gainesville,United States,Florida,FL
Gainesville,United States,Florida,FL
Gainesville,United States,Florida,FL
Gainseville,United States,Florida,FL
Gainesville,United States,Florida,FL
Gainesville,United States,Florida,FL
Graceville,United States,Florida,FL
Grand Island,United States,Florida,FL
Green Cove Springs,United States,Florida,FL
Hialeah,United States,Florida,FL
Hialeah,United States,Florida,FL
Hialeah,United States,Florida,FL
Holiday,United States,Florida,FL
Hollywood,United States,Florida,FL
Hollywood,United States,Florida,FL
Homestead,United States,Florida,FL
Holmes,United States,Florida,FL
Homestead,United States,Florida,FL
Hudson,United States,Florida,FL
Inverness,United States,Florida,FL
Jacksonville,United States,Florida,FL
Jacksonville,United States,Florida,FL
Jacksonville,United States,Florida,FL
Jacksonville,United States,Florida,FL
JENSEN BEACH,United States,Florida,FL
Jupiter,United States,Florida,FL
Jupiter,United States,Florida,FL
Jupiter,United States,Florida,FL
Kennedy Space Center,United States,Florida,FL
Key West,United States,Florida,FL
Key West,United States,Florida,FL
Key West,United States,Florida,FL
Key West,United States,Florida,FL
Key West,United States,Florida,FL
Kissimmee,United States,Florida,FL
Kissimmee,United States,Florida,FL
Kissimmee,United States,Florida,FL
Kissimmee,United States,Florida,FL
Lady Lake,United States,Florida,FL
Lake Wales,United States,Florida,FL
Lake Worth,United States,Florida,FL
Lake Worth,United States,Florida,FL
Lakeland,United States,Florida,FL
Lantana,United States,Florida,FL
Leesburg,United States,Florida,FL
Leesburg,United States,Florida,FL
Lehigh acres,United States,Florida,FL
Long Boat key,United States,Florida,FL
Longwood,United States,Florida,FL
Maitland,United States,Florida,FL
Marion County,United States,Florida,FL
Marco Island,United States,Florida,FL
Margate,United States,Florida,FL
Melbourne,United States,Florida,FL
Melbourne,United States,Florida,FL
Merritt Island,United States,Florida,FL
Merritt Island,United States,Florida,FL
Miami,United States,Florida,FL
Miami,United States,Florida,FL
Miami,United States,Florida,FL
Miami,United States,Florida,FL
Miami,United States,Florida,FL
Miami,United States,Florida,FL
Miami,United States,Florida,FL
Miami,United States,Florida,FL
Miami,United States,Florida,FL
Miami,United States,Florida,FL
Miami,United States,Florida,FL
Micanopy,United States,Florida,FL
Milligan,United States,Florida,FL
Milton,United States,Florida,FL
Milton,United States,Florida,FL
Montverde,United States,Florida,FL
Montverde,United States,Florida,FL
Naples,United States,Florida,FL
Naples,United States,Florida,FL
Narcossee,United States,Florida,FL
Newberry,United States,Florida,FL
New Smyrna,United States,Florida,FL
New Smyrna,United States,Florida,FL
North Fort Myers,United States,Florida,FL
North Fort Myers,United States,Florida,FL
Ocala,United States,Florida,FL
Ocala,United States,Florida,FL
Ocala,United States,Florida,FL
Ocala,United States,Florida,FL
Ocklawaha,United States,Florida,FL
Oldsmar,United States,Florida,FL
Olustee,United States,Florida,FL
Orange City,United States,Florida,FL
Orange City,United States,Florida,FL
Orange City,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Orlando,United States,Florida,FL
Pace,United States,Florida,FL
Pace,United States,Florida,FL
Palatka,United States,Florida,FL
Palm Beach,United States,Florida,FL
Panama City,United States,Florida,FL
Panama City Beach,United States,Florida,FL
Parker,United States,Florida,FL
Pembroke Pines,United States,Florida,FL
Pensacola,United States,Florida,FL
Pensacola,United States,Florida,FL
Pensacola,United States,Florida,FL
Pensacola,United States,Florida,FL
Pensacola,United States,Florida,FL
Pensacola,United States,Florida,FL
Pensacola,United States,Florida,FL
Pensacola,United States,Florida,FL
Pensacola,United States,Florida,FL
Pensacola,United States,Florida,FL
Pensacola/ Dasanai,United States,Florida,FL
Pine Island,United States,Florida,FL
Polk,United States,Florida,FL
Port Charlotte,United States,Florida,FL
Ponce de Leon,United States,Florida,FL
Port St. Lucie,United States,Florida,FL
Port St. Lucie,United States,Florida,FL
Port St. Lucie,United States,Florida,FL
Quincy,United States,Florida,FL
Riviera Beach,United States,Florida,FL
Rockledge,United States,Florida,FL
Safety Harbor,United States,Florida,FL
Sanford,United States,Florida,FL
Sanford,United States,Florida,FL
Sarasota,United States,Florida,FL
Sarasota,United States,Florida,FL
Sarasota,United States,Florida,FL
Sarasota,United States,Florida,FL
Sebring,United States,Florida,FL
Sebring,United States,Florida,FL
Shalimar,United States,Florida,FL
Silver Springs,United States,Florida,FL
Silver Springs,United States,Florida,FL
Spring Hill,United States,Florida,FL
Sorrento,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Augustine,United States,Florida,FL
St. Cloud,United States,Florida,FL
St. Cloud,United States,Florida,FL
St. Cloud,United States,Florida,FL
St. Leo,United States,Florida,FL
St. Petersburg,United States,Florida,FL
St. Petersburg,United States,Florida,FL
St. Petersburg,United States,Florida,FL
St. Petersburg,United States,Florida,FL
St. Petersburg,United States,Florida,FL
St. Petersburg,United States,Florida,FL
St. Petersburg,United States,Florida,FL
St. Petersburg,United States,Florida,FL
St. Petersburg,United States,Florida,FL
St. Petersburg,United States,Florida,FL
St. Petersburg,United States,Florida,FL
Sunnyside,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tallahassee,United States,Florida,FL
Tampa,United States,Florida,FL
Tampa,United States,Florida,FL
Tampa,United States,Florida,FL
Tampa,United States,Florida,FL
Tampa,United States,Florida,FL
Tampa,United States,Florida,FL
Tampa,United States,Florida,FL
Tampa Hillsbrough,United States,Florida,FL
Tampa,United States,Florida,FL
Tampa,United States,Florida,FL
Tampa,United States,Florida,FL
Tarpon Springs,United States,Florida,FL
Tarpon Springs,United States,Florida,FL
Tarpon Springs,United States,Florida,FL
Titusville,United States,Florida,FL
Treasure Island,United States,Florida,FL
Umatilla,United States,Florida,FL
Umatilla,United States,Florida,FL
Venice,United States,Florida,FL
Wauchula,United States,Florida,FL
Wauchula,United States,Florida,FL
West Palm Beach,United States,Florida,FL
